,author,date,genre,gutenberg_id,source,title,viaf_author_uri,dictcom_gl,oed_gl
587,"Cobbe, Frances Power,",1877,teamred | femscifi | stew,mdp.39015010330341,genrescorpus,The age of science,,0.527833285755067,0.38987924094307075
586,"Verga, Giovanni,",1877,lockandkey | teamblack,vergacastleoftrezza,genrescorpus,The Castle of Trezza,,1.3782452999104744,0.7993848257006152
178,"Sewell, Anna",1877,fic,271,gutenberg,Black beauty,http://viaf.org/viaf/5052475,2.157780056395796,1.092548395651021
589,"Collins, Wilkie,",1878,teamred | pbgothic | stew,mdp.39015026244999,genrescorpus,The haunted hotel,,1.1528953044632486,0.6865745310957552
590,"Green, Anna Katharine,",1878,teamred | det100,mdp.39015035566440,genrescorpus,The Leavenworth case,,1.2612603411296088,0.7108604237425198
179,"Russell, William Clark",1878,fic,44497; 44498; 44499,gutenberg,The wreck of the Grosvenor,http://viaf.org/viaf/33053756,1.3812028047464942,0.7455650298931686
180,"Hardy, Thomas",1878,fic,122,gutenberg,Return of native,http://viaf.org/viaf/54148778,1.4328048403480105,0.7941323221235406
588,"Auerbach, Berthold,",1878,teamred | random,njp.32101067641678,genrescorpus,Landolin,,1.7696033210332103,0.9702035513209182
182,"Eliot, George",1879,fic,10762,gutenberg,Impressions of Theophrastus Such,http://viaf.org/viaf/89000553,0.6610041265474553,0.45768801883285837
592,"Pinkerton, Allan,",1879,teamred | locdetective,uc2.ark+=13960=t5bc3wr6q,genrescorpus,Mississippi outlaws and t,,1.0701936702881436,0.627218457566957
181,"Meredith, George",1879,fic,1684,gutenberg,Egoist,http://viaf.org/viaf/14773801,1.114694485842027,0.6218856302289234
591,"Adams, Robert Chamblet,",1879,teamblack | random,uc2.ark+=13960=t5db7zr5v,genrescorpus,"On board the ""Rocket""",,1.408071186865522,0.8145786323947807
596,"Greg, Percy,",1880,teamblack | anatscifi | locscifi,dul1.ark+=13960=t3dz0xh78,genrescorpus,Across the zodiac,,0.7988776878383076,0.5561229183917564
599,"Cowan, Frank,",1880,teamblack | locscifi,nyp.33433074818778,genrescorpus,Revi-Lona,,0.8404026405047594,0.5254196059352956
595,"Greg, Percy,",1880,teamblack | anatscifi | locscifi,uc1.b3578701,genrescorpus,Across the zodiac,,0.881860147033681,0.5773081201334817
183,"Disraeli, Benjamin, Earl of Beaconsfield",1880,fic,7926,gutenberg,Endymion (Vol. 1/3),http://viaf.org/viaf/49233448,0.9484979740114573,0.580536178693824
598,"Greg, Percy,",1880,teamred | anatscifi,mdp.39015078569723,genrescorpus,Across the zodiac,,0.9558595766649458,0.6025011165698972
597,"Zhelikhovsky, Vera,",1880,lockandkey | teamblack,verajelihovskygeneralswill,genrescorpus,The General's Will,,1.311638168781026,0.7877842175657601
600,"Aldrich, Thomas Bailey,",1880,teamred | det100,uva.x030832557,genrescorpus,The stillwater tragedy,,1.3226778701251256,0.6451421800947867
185,"Hardy, Thomas",1880,fic,2864,gutenberg,Trumpet-major,http://viaf.org/viaf/54148778,1.4325532474362346,0.7444617178390983
593,"Braddon, M. E.",1880,sensation | teamblack | stew,uiuo.ark+=13960=t2697pf21,genrescorpus,The Story of Barbara,,1.5701050884955752,0.8731388329979879
184,"Trollope, Anthony",1880,fic,3622,gutenberg,Duke's children,http://viaf.org/viaf/61683295,1.58542619152001,0.8686522031294999
594,"Scudder, Horace Elisha,",1880,teamblack | random,uva.x030743237,genrescorpus,Doings of the Bodley fami,,2.435228905768836,1.0481639839034205
601,"Pinkerton, Allan,",1881,teamred | locdetective | stew,uc1.$b813836,genrescorpus,The rail-road forger and ,,1.0554149085794655,0.6084844805342643
602,"Sidney, Margaret,",1881,teamblack | random,mdp.39015062658789,genrescorpus,Five little Peppers and h,,2.1096947333109695,0.8769136558481323
186,"Jefferies, Richard",1882,fic,35930,gutenberg,Bevis,http://viaf.org/viaf/59140022,1.9336359433446813,1.0135381181722072
603,"Oliphant,",1882,teamred | pbgothic | stew,mdp.39015063559390,genrescorpus,A little pilgrim in the u,,2.1919035846724353,1.245119305856833
605,"Oliphant, Laurence,",1883,teamred | random,uiuo.ark+=13960=t9474zg09,genrescorpus,Altiora Peto,,1.0117451216128734,0.5975646422128683
604,"Du Boisgobey, Fortun__ÎÎ©,",1883,det100 | teamblack,uc1.b318291,genrescorpus,The detective's eye ;,,1.050899470899471,0.6278156102671556
188,"Stevenson, Robert Louis",1883,fic,120,gutenberg,Treasure Island,http://viaf.org/viaf/95207986,1.577368274840263,0.9069848337275637
187,"Schreiner, Olive",1883,fic,1441,gutenberg,Story of an African farm,http://viaf.org/viaf/29554433,2.232428298279159,1.0948445913525617
189,"Ewing, Juliana Horatia Gatty",1884,fic,20351,gutenberg,Jackanapes,http://viaf.org/viaf/13120498,1.225270157938487,0.6933667083854819
190,"Jewett, Sarah Orne",1884,fic,15294,gutenberg,A country doctor,http://viaf.org/viaf/44336104,1.5487579904757818,0.8798795751302347
191,"Howells, William Dean",1884,fic,154,gutenberg,The rise of Silas Lapham,http://viaf.org/viaf/95191935,1.558049734850435,0.8474045053868756
194,"Pater, Walter",1885,fic,4057; 4058,gutenberg,"Marius, the Epicurean : his sensations and ideas (Vol. 1/2)",http://viaf.org/viaf/19689601,0.931026402124668,0.617662969975656
193,"Meredith, George",1885,fic,4470,gutenberg,Diana of the crossways,http://viaf.org/viaf/14773801,1.0374105176211454,0.5913772963788893
192,"Murfree, Mary Noailles",1885,fic,35619,gutenberg,The prophet of the Great Smoky Mountains,http://viaf.org/viaf/16014354,1.1905298759864713,0.6837088935176419
606,"Lynch, Lawrence L.",1885,det100 | teamblack,uc2.ark+=13960=t5n874v29,genrescorpus,"Dangerous ground, or, The",,1.2864294844482318,0.7255535999345094
195,"Haggard, H. Rider",1885,fic,2166,gutenberg,King Solomon's mines,http://viaf.org/viaf/9841446,1.4955158534001836,0.9355788481922035
198,"James, Henry",1886,fic,19717;19718,gutenberg,The Bostonians,http://viaf.org/viaf/36920030,1.0338203804005541,0.6247478848521361
610,"Verne, Jules,",1886,teamred | anatscifi | locscifi,uc1.b117774,genrescorpus,The clipper of the clouds,,1.0374126877810737,0.5933766337903937
609,"Corelli, Marie,",1886,teamred | femscifi | locscifi,uiuo.ark+=13960=t7cr65585,genrescorpus,A romance of two worlds,,1.0609887737478412,0.7010966351110695
200,"Hardy, Thomas",1886,fic,143,gutenberg,Mayor of Casterbridge,http://viaf.org/viaf/54148778,1.3243552412645592,0.745520434870143
199,"Crawford, Francis Marion",1886,fic,13597,gutenberg,A tale of a lonely parish,http://viaf.org/viaf/4958780,1.3550259067357513,0.622602461288296
607,"Lema__ÎÇtre, Jules,",1886,teamred | random,uc2.ark+=13960=t1dj5cf2j,genrescorpus,Serenus and other stories,,1.4466980562598093,0.8087968705276214
608,"Hume, Fergus,",1886,teamred | det100,njp.32101063580268,genrescorpus,The mystery of a hansom c,,1.4596439892709094,0.7450715000294239
196,"Burnett, Frances Hodgson",1886,fic,479,gutenberg,Little Lord Fauntleroy,http://viaf.org/viaf/27061925,1.6540748898678415,0.8566305254378649
197,"Stevenson, Robert Louis",1886,fic,421,gutenberg,Kidnapped,http://viaf.org/viaf/95207986,1.8721877767936226,0.940680573503169
201,"Pater, Walter",1887,fic,4038,gutenberg,Imaginary portraits,http://viaf.org/viaf/19689601,0.9313126056979316,0.6042414721723519
612,Anonymous3,1887,teamblack | locghost,inu.30000042783591,genrescorpus,Dreamland and ghostland,,1.2154239454622924,0.7261806699615596
611,"Fawcett, Edgar,",1887,teamred | random,uc2.ark+=13960=t4bn9zk9h,genrescorpus,Olivia Delaplaine,,1.2235129271379497,0.6408762526217665
613,"Hudson, W. H.",1887,teamred | anatscifi,njp.32101013621246,genrescorpus,A crystal age,,1.2474115422706402,0.8240393626991566
202,"Hardy, Thomas",1887,fic,482,gutenberg,Woodlanders,http://viaf.org/viaf/54148778,1.2802121970154403,0.6969385726592009
614,"Doyle, Arthur Conan,",1887,det100 | teamblack,uc1.b4107807,genrescorpus,A study in scarlet,,1.3523123265016832,0.7561687571265678
615,"Clarke, Rebecca Sophia,",1887,teamblack | random,uc2.ark+=13960=t0js9hc64,genrescorpus,Drones' honey,,1.5576140593887975,0.8054416697726425
626,"Bellamy, Edward,",1888,teamred | anatscifi | locscifi | stew,dul1.ark+=13960=t66401k8k,genrescorpus,"Looking backward, 2000-18",,0.7780283318878288,0.5237604426603016
629,"Goodman, E. J.",1888,teamred | supernatural | random,nyp.33433074864889,genrescorpus,Too curious,,1.0368663594470047,0.666402849228334
631,AnonymousGhost,1888,teamblack | locghost,nnc1.0040976025,genrescorpus,Weird tid-bits,,1.0410288451525564,0.6396288021996906
233,"James, Henry",1888,fic,211,gutenberg,The Aspern papers,http://viaf.org/viaf/36920030,1.1254129955947136,0.6667419282004967
625,"Gibbon, Charles,",1888,teamred | locdetmyst,uc2.ark+=13960=t2h70dt42,genrescorpus,Beyond compare,,1.192963316514387,0.6599286563614745
623,"Green, Anna Katharine,",1888,teamred | det100 | stew,uva.x001307832,genrescorpus,Behind closed doors,,1.218333175669284,0.7595037695959153
628,"Gibbon, Charles,",1888,teamblack | locdetmyst | stew,uc2.ark+=13960=t4cn73z09,genrescorpus,Beyond compare,,1.230856655774968,0.714172604908947
617,"De Mille, James,",1888,teamblack | anatscifi | locscifi,dul1.ark+=13960=t3zs3df24,genrescorpus,A strange manuscript foun,,1.2465611212042564,0.7638339920948617
618,AnonymousGhost,1888,teamred | locghost,nnc1.0113307762,genrescorpus,Weird tid-bits,,1.2918060200668897,0.7579121242153948
621,"Haggard, H. Rider",1888,teamred | det100,uc2.ark+=13960=t1gh9jr4d,genrescorpus,Mr. Meeson's will,,1.295852534562212,0.7324008708847397
622,AnonymousGhost,1888,teamblack | locghost | stew,nnc1.0040976017,genrescorpus,Weird tid-bits,,1.297630422319893,0.7817151492255383
203,"Ward, Humphry, Mrs.",1888,fic,8737,gutenberg,Robert Elsmere,http://viaf.org/viaf/27084321,1.314553143727577,0.6894113380877553
620,"Besant, Walter,",1888,teamblack | anatscifi | stew,nyp.33433074939723,genrescorpus,The inner house,,1.3167327089337175,0.7773476049495179
616,"Gibbon, Charles,",1888,teamblack | locdetmyst,uc2.ark+=13960=t0cv4hf87,genrescorpus,Beyond compare,,1.3189655172413792,0.7461605693594706
630,AnonymousGhost,1888,teamblack | locghost | stew,nnc1.0111708131,genrescorpus,Weird tid-bits,,1.3540356161956233,0.785546171950713
627,"Farjeon, B. L.",1888,teamblack | random,nyp.33433075761720,genrescorpus,Miser Farebrother,,1.3683153401958323,0.7524490595611285
624,"Kipling, Rudyard,",1888,teamblack | pbgothic | stew,nyp.33433074866686,genrescorpus,Plain tales from the hill,,1.5705247873885086,0.8422494482916064
619,"Kipling, Rudyard,",1888,teamred | pbgothic,uc1.b4104961,genrescorpus,The phantom rickshaw,,1.6532091097308488,0.9060779563972693
632,"Stockton, Frank Richard,",1889,teamred | anatscifi,mdp.39015007007282,genrescorpus,The great war syndicate,,0.8749032757286562,0.5507277862263741
204,"Gissing, George",1889,fic,4301,gutenberg,Nether world,http://viaf.org/viaf/59083174,1.349555619266055,0.7114175066604411
633,"Twain, Mark,",1889,teamblack | anatscifi | stew,mdp.39015066036578,genrescorpus,A Connecticut Yankee in K,,1.412039412911834,0.8775293300085844
638,"Donnelly, Ignatius,",1890,teamred | anatscifi,nyp.33433039680552,genrescorpus,C___sar's column,,1.0912813601492848,0.6941974516454303
634,"Lee, Vernon,",1890,teamred | pbgothic | stew,uc1.b3325448,genrescorpus,Hauntings,,1.242648788520348,0.7292517006802721
636,"Franzos, Karl Emil,",1890,teamred | random,nyp.33433075737753,genrescorpus,Judith Trachtenberg,,1.2430210130951171,0.7013667239544971
205,"Doyle, Arthur Conan",1890,fic,2097,gutenberg,The sign of four,http://viaf.org/viaf/65283845,1.3930455959951291,0.8090918679464192
637,AnonymousGhost2,1890,teamblack | locghost | stew,mdp.39015012876820,genrescorpus,Modern ghosts,,1.4664762224836163,0.882954392573658
635,AnonymousGhost2,1890,teamblack | locghost,mdp.39015066083661,genrescorpus,Modern ghosts;,,1.479518912323514,0.8830037339233854
1159,"Geissler, Ludwig A,",1891,chiutopia | chiscifi | teamred | stew,20956,genrescorpus,Looking beyond,,0.8295420974889217,0.5566370433065313
206,"Meredith, George",1891,fic,4476,gutenberg,One of our conquerors,http://viaf.org/viaf/14773801,1.0342449859108238,0.5871824180391749
640,"Bierce, Ambrose,",1891,teamblack | pbgothic | stew,uc1.b3578934,genrescorpus,Tales of soldiers and civ,,1.0999451854558744,0.6513661202185792
639,"Ward, Herbert Dickinson,",1891,teamblack | locscifi | stew,nyp.33433076056781,genrescorpus,A republic without a pres,,1.1896074613098289,0.6655862123488023
641,Anonymous9,1891,teamblack | locdetmyst | stew,uc1.$b382267,genrescorpus,Eleven possible cases,,1.2401018099547512,0.7069673661414383
207,"Gissing, George",1891,fic,1709,gutenberg,New Grub Street,http://viaf.org/viaf/59083174,1.2626360338573157,0.7393759501918482
209,"Wilde, Oscar",1891,fic,174,gutenberg,Picture of Dorian Gray,http://viaf.org/viaf/34464414,1.306217690982194,0.721382645491015
211,"Hardy, Thomas",1891,fic,110,gutenberg,Tess of the D'Urbervilles,http://viaf.org/viaf/54148778,1.342821833161689,0.7428873809375584
208,"Morris, William",1891,fic,3261,gutenberg,News from nowhere,http://viaf.org/viaf/22146194,1.36753265815353,0.8072517951456887
468,"Varty-Smith, Augusta A.",1891,teamred | random,uc1.b254212,genrescorpus,Matthew Tindale,,1.7023776988248156,0.8389928612772526
210,"Kipling, Rudyard",1891,fic,5777,gutenberg,Life's handicap; being stories of mine own people,http://viaf.org/viaf/7524679,1.760676763542093,0.9220159404381234
644,"Bradshaw, William R.",1892,teamblack | locscifi,njp.32101068138443,genrescorpus,The goddess of Atvatabar,,0.794730474526146,0.555942765774261
646,"Bierce, Ambrose,",1892,teamblack | pbgothic | stew,njp.32101013566920,genrescorpus,In the midst of life;,,1.1076091154886056,0.649165698918159
643,"Zangwill, Israel,",1892,teamred | det100,uc1.b4105364,genrescorpus,The big bow mystery,,1.1116782112042776,0.6263592050993626
645,"Theuriet, Andr__ÎÎ©,",1892,teamred | random,nyp.33433075843544,genrescorpus,A young man of the period,,1.1508015040569959,0.6550672505473881
214,"Doyle, Arthur Conan, Sir",1892,fic,1661,gutenberg,The adventures of Sherlock Holmes,http://viaf.org/viaf/65283845,1.3643539438311503,0.7650363368852825
212,"Baring-Gould, Sabine",1892,fic,40631,gutenberg,In the roar of the sea,http://viaf.org/viaf/66640079,1.3866997294860235,0.7641916941600626
642,"Bierce, Ambrose,",1892,teamblack | random,nyp.33433079897819,genrescorpus,The monk and the hangman',,1.4262135922330097,0.8672976238421265
213,"Ward, Humphry, Mrs.",1892,fic,8076,gutenberg,The history of David Grieve (Vol. 1/3),http://viaf.org/viaf/27084321,1.4822146751273573,0.7613515329280482
647,"Flammarion, Camille,",1893,teamblack | anatscifi,nyp.33433075827018,genrescorpus,Omega: the last days of t,,0.7774222354517041,0.5391451544646636
648,"Fawcett, E. Douglas",1893,teamblack | anatscifi,nyp.33433075727168,genrescorpus,Hartmann the anarchist,,1.015686828716789,0.6297446514837819
215,"Wallace, Lew",1893,fic,6848;6849,gutenberg,"The prince of India, or, Why Constantinople fell (Vol. 1/2)",http://viaf.org/viaf/97214081,1.0884570457682914,0.6545044060884131
650,"Bierce, Ambrose,",1893,teamblack | pbgothic,uva.x000885514,genrescorpus,Can such things be?,,1.0913280268118979,0.6347486710181011
305,"Crane, Stephen",1893,fic,447,gutenberg,Maggie: A Girl of the Streets,,1.190165361183638,0.5812460864120226
649,"Griffith, George Chetwynd",1893,teamblack | anatscifi,uc2.ark+=13960=t45q4sn3p,genrescorpus,The angel of the revoluti,,1.2110354711572913,0.7647148520890515
288,"Bell, Lilian",1893,fic,22047,gutenberg,The Love Affairs of an Old Maid,,1.3791803278688524,0.7835420393559929
216,"Henty, George Alfred",1894,fic,53717,gutenberg,Through the Sikh war; a tale of the conquest of the Punjaub,http://viaf.org/viaf/69058592,1.1176375273434336,0.6908948529935217
651,"Morrison, Arthur,",1894,det100 | teamblack,uc1.b4105459,genrescorpus,"Martin Hewitt, investigat",,1.2832334091378954,0.8173335574983187
656,"Scott, Hugh Stowell,",1894,teamblack | random,mdp.39015063949229,genrescorpus,With edged tools;,,1.2867277251310287,0.720536756126021
654,"Astor, John Jacob,",1894,teamblack | anatscifi | stew,nyp.33433082173273,genrescorpus,A journey in other worlds,,1.3162393162393162,0.8546433378196501
657,"Doyle, Arthur Conan,",1894,teamblack | locdetmyst,inu.30000007703436,genrescorpus,Memoirs of Sherlock Holme,,1.337261888447307,0.7619924201407688
653,"Pemberton, Max,",1894,det100 | teamblack,nyp.33433075765705,genrescorpus,Jewel mysteries I have kn,,1.434721665999199,0.769321708290232
655,"Theuriet, Andr__ÎÎ©,",1894,teamblack | random,uc2.ark+=13960=t9668pw05,genrescorpus,The Abb__ÎÎ© Daniel,,1.553395399780942,0.7997944501541624
652,"Henty, G. A.",1894,teamblack | random,uc2.ark+=13960=t48p64044,genrescorpus,When London burned,,1.5984424025100852,0.9002197802197802
217,"Moore, George",1894,fic,8157,gutenberg,Esther Waters,http://viaf.org/viaf/88634979,1.8081484510786219,0.9182018348623853
658,"Corelli, Marie,",1895,teamred | pbgothic,uc1.b4104774,genrescorpus,The sorrows of Satan;,,1.0801402533404934,0.6733952049497293
218,"Wells, H. G.",1895,fic,35,gutenberg,Time machine,http://viaf.org/viaf/97006424,1.0806546741374226,0.6645684541823024
307,"Crane, Stephen",1895,fic,73,gutenberg,The Red Badge of Courage: An Episode of the American Civil War,,1.1888740839440373,0.6163220709362918
220,"Allen, Grant",1895,fic,4396,gutenberg,The woman who did,http://viaf.org/viaf/48393117,1.2566749733001068,0.722267946959305
659,"Besant, Walter,",1895,teamred | locscifi | stew,uc2.ark+=13960=t17m0b23x,genrescorpus,Beyond the dreams of avar,,1.4120458371802531,0.8290928233023337
219,"Ward, Humphry, Mrs.",1895,fic,12181,gutenberg,Story of Bessie Costrell,http://viaf.org/viaf/27084321,1.6262906069000251,0.7480165574335977
660,"Post, Melville Davisson,",1896,teamred | det100,mdp.39015011950766,genrescorpus,The strange schemes of Ra,,1.0443809523809524,0.6178605238245504
221,"Stevenson, Robert Louis",1896,fic,380,gutenberg,Weir of Hermiston,http://viaf.org/viaf/95207986,1.183901427913404,0.7003025449368215
661,"Merrick, Leonard,",1896,teamred | random,nyp.33433074897426,genrescorpus,This stage of fools,,1.2399595625402078,0.6976064966519447
662,"Palmarini, I. M.",1896,teamred | lockandkey,palmarinishadows,genrescorpus,Shadows,,1.2644087938205586,0.7408105560791706
222,"Hardy, Thomas",1896,fic,153,gutenberg,Jude the obscure,http://viaf.org/viaf/54148778,1.31584013391923,0.7619423608369522
664,"Wait, Frona Eunice,",1897,teamred | femscifi,uc1.b3578887,genrescorpus,Yermah the Dorado,,1.1076478703224695,0.6639801611903285
223,"Gissing, George",1897,fic,4299,gutenberg,Whirlpool,http://viaf.org/viaf/59083174,1.2883565692034906,0.6976548732547105
663,"Morrison, Arthur,",1897,teamred | det100 | stew,nyp.33433074915269,genrescorpus,The Dorrington deed-box,,1.3397219463753725,0.8047611565053425
224,"Stoker, Bram",1897,fic,345,gutenberg,Dracula,http://viaf.org/viaf/17229847,1.6494928489581122,0.9439592908732765
666,"Bangs, John Kendrick,",1898,teamred | locghost | stew,wu.89069113231,genrescorpus,Ghosts I have met and som,,1.1382233088834557,0.6964169381107492
665,Anonymous1,1898,teamred | locdetmyst,uc1.b249346,genrescorpus,"Seth Bond, or, A lost tre",,1.2302397341561833,0.7887711032587358
669,"James, Henry,",1898,teamred | pbgothic,JamesTurnOfScrew1898,genrescorpus,The Turn of the Screw,,1.2332263914074488,0.746141802728696
337,"Glasgow, Ellen Anderson Gholson",1898,fic,34402,gutenberg,Phases of an Inferior Planet,,1.2432724728036135,0.6131857999077917
225,"Zangwill, Israel",1898,fic,29875,gutenberg,Dreamers of the Ghetto,http://viaf.org/viaf/56617927,1.2581872735921549,0.690609564281575
670,"Shiel, M. P.",1898,teamblack | anatscifi,uc1.b244810,genrescorpus,The yellow danger,,1.2591259640102828,0.73669240146282
367,"Norris, Frank",1898,fic,321,gutenberg,Moran of the Lady Letty,,1.3849462365591398,0.7606020543069256
668,"Barr, Amelia Edith Huddle",1898,teamblack | random,uc1.b249543,genrescorpus,The lost silver of Briffa,,1.5146198830409356,0.842796471741261
671,"Kipling, Rudyard,",1898,teamred | random,nyp.33433074866413,genrescorpus,The day's work,,1.860932759472236,0.9964961457603364
667,"Le Braz, Anatole,",1898,teamblack | locghost,njp.32101076806486,genrescorpus,Dealings with the dead;,,1.868197059582151,1.023556671172041
675,"Wells, H. G.",1899,teamred | locscifi,dul1.ark+=13960=t80k32x0x,genrescorpus,When the sleeper wakes,,1.1329394387001477,0.6271287423663174
672,"Thornton, Marcellus Eugen",1899,teamred | random,uva.x000676502,genrescorpus,"My ""budie"" and I",,1.273056913132587,0.7132389162561577
673,"Green, Anna Katharine,",1899,det100 | teamblack,uc1.b4104310,genrescorpus,Agatha Webb,,1.3963847203274216,0.7853542053595118
385,"Tarkington, Booth",1899,fic,9659,gutenberg,The Gentleman from Indiana,,1.4349576141977192,0.7531538734896944
366,"Norris, Frank",1899,fic,165,gutenberg,McTeague: A Story of San Francisco,,1.4439381611065907,0.7798249470444827
226,"Churchill, Winston",1899,fic,5373,gutenberg,Richard Carvel,http://viaf.org/viaf/94507588,1.5042769047145415,0.7037522529903326
674,"Hornung, E. W.",1899,teamred | det100,nyp.33433074876388,genrescorpus,The amateur cracksman,,1.5978333556239133,0.9154116956776843
678,"Osborne, Duffield,",1900,teamred | locscifi | stew,nyp.33433076024060,genrescorpus,The secret of the crater,,1.1089867922785628,0.6633173597155666
365,"Norris, Frank",1900,fic,16096,gutenberg,A Man's Woman,,1.327104942037828,0.7651735858218014
676,"Tarkington, Booth,",1900,teamblack | random,nnc1.cu01664417,genrescorpus,Monsieur Beaucaire,,1.5083426028921023,0.7828507795100222
677,"Chapman, Allen.",1900,teamblack | locdetmyst | stew,mdp.39076002720709,genrescorpus,"Boys of Spring Hill, or, ",,1.5738883632923368,0.788
679,"Wells, H. G.",1901,teamblack | anatscifi | locscifi,njp.32101021206436,genrescorpus,The first men in the moon,,1.2473331679483999,0.7239717223650386
328,"Ford, Ford Madox",1901,fic,14888,gutenberg,The Inheritors,,1.2856044589659812,0.6804927832045488
368,"Norris, Frank",1901,fic,268,gutenberg,The Octopus : A Story of California,,1.2878469932250134,0.7219847569939164
680,"Shiel, M. P.",1901,chifantasy | teamblack | chiscifi,11274,genrescorpus,The purple cloud,,1.525794026646461,0.9159226545714968
227,"Brown, George Douglas",1901,fic,25876,gutenberg,The house with the green shutters,http://viaf.org/viaf/7534248,1.538420693317151,0.7695672074454559
681,"Owen, Harle Oren.",1902,teamred | locscifi,nyp.33433074954656,genrescorpus,Welsh rarebit tales,,1.431417449049691,0.8150319829424307
229,"Wister, Owen",1902,fic,1298,gutenberg,The Virginian,http://viaf.org/viaf/100961029,1.5820039253183031,0.8188715380082499
230,"Wister, Owen",1902,fic,1298,gutenberg,The Virginian,http://viaf.org/viaf/100961029,1.5820039253183031,0.8188715380082499
231,"Wister, Owen",1902,fic,1298,gutenberg,The Virginian,http://viaf.org/viaf/100961029,1.5820039253183031,0.8188715380082499
232,"Wister, Owen",1902,fic,1298,gutenberg,The Virginian,http://viaf.org/viaf/100961029,1.5820039253183031,0.8188715380082499
685,"Meyrink, Gustav,",1903,teamred | lockandkey | stew,meyrinkmanonthebottle,genrescorpus,The Man on the Bottle,,0.916030534351145,0.6367432150313153
686,"Lafargue, Paul,",1903,teamblack | random,mdp.39015030365178,genrescorpus,The sale of an appetite,,0.996606334841629,0.6023657870791629
683,"Isham, Frederic Stewart,",1903,teamred | random,njp.32101063580995,genrescorpus,Under the rose,,1.0494983681856642,0.5948319231648753
682,"Doyle, Arthur Conan,",1903,teamblack | locdetmyst,uc2.ark+=13960=t45q4tp5h,genrescorpus,The return of Sherlock Ho,,1.34656153725654,0.7515404572725799
228,"Butler, Samuel",1903,fic,2084,gutenberg,The way of all flesh,http://viaf.org/viaf/49578292,1.388382687927107,0.7925469571750563
362,"London, Jack",1903,fic,215,gutenberg,The Call of the Wild,,1.3886771910724007,0.7943974630021141
369,"Norris, Frank",1903,fic,4382,gutenberg,The Pit: A Story of Chicago,,1.442120287429865,0.8050158156348848
306,"Crane, Stephen",1903,fic,29573,gutenberg,The O'Ruddy: A Romance,,1.4753951494208741,0.8006160065450696
339,"Grey, Zane",1903,fic,1261,gutenberg,Betty Zane,,1.5077224664369728,0.7884650153679262
684,"Benson, Arthur Christophe",1903,teamblack | pbgothic,inu.39000002156706,genrescorpus,The hill of trouble and o,,2.1902266894781866,1.0509766203018645
688,"Tracy, Louis,",1904,det100 | teamblack,nyp.33433075763080,genrescorpus,The Albert Gate mystery,,0.8880161846959419,0.5249470521597793
692,"Orcutt, William Dana,",1904,teamred | random,uc2.ark+=13960=t7tm74c51,genrescorpus,Robert Cavelier,,1.1963985594237696,0.6137846392351916
691,"Baring-Gould, S.",1904,teamred | locghost | stew,uc1.b4103074,genrescorpus,A book of ghosts,,1.3417961348995833,0.7565926214601195
689,"Wells, H. G.",1904,teamblack | anatscifi | locscifi,uc1.32106001959946,genrescorpus,The food of the gods and ,,1.3616520610191496,0.7348475791990436
687,"Harris-Burland, J. B.",1904,teamred | locscifi,nyp.33433074850870,genrescorpus,The Princess Thora,,1.3747391019142465,0.8684290335624747
286,"Bell, Lilian",1904,fic,18895,gutenberg,At Home with the Jardines,,1.3997589393330654,0.7615666513971598
338,"Glasgow, Ellen Anderson Gholson",1904,fic,2384,gutenberg,The Deliverance: A Romance of the Virginia Tobacco Fields,,1.6190568412898227,0.8443405951480998
690,"Hope, Laura Lee.",1904,teamred | locdetmyst | juvenile | drop,mdp.39015039487205,genrescorpus,The Bobbsey twins;,,1.9827627483840076,0.8939186099679927
254,"Austin, Mary Hunter",1904,fic,35502,gutenberg,The Basket Woman: A Book of Indian Tales for Children,,1.9828760459233314,0.9559417946645109
693,"Harper, Vincent.",1905,teamblack | anatscifi | stew,nyp.33433074850961,genrescorpus,The mortgage on the brain,,0.9885676353444461,0.6417578342295568
695,"Pain, Barry,",1905,det100 | teamblack | stew,nyp.33433081593646,genrescorpus,The memoirs of Constantin,,1.2231800766283525,0.7347094801223242
333,"Forster, E. M. (Edward Morgan)",1905,fic,2948,gutenberg,Where Angels Fear to Tread,,1.3158017221317198,0.7240606223657071
295,"Cabell, James Branch",1905,fic,9488,gutenberg,The Line of Love; Dizain des Mariages,,1.4829545454545454,0.7471612414837244
694,"Gibbon, Perceval,",1905,teamblack | random,nyp.33433074857248,genrescorpus,Salvator,,1.5547801814375437,0.7918490349429576
696,"Dunsany, Edward John More",1905,teamblack | pbgothic | stew,uc1.32106001980371,genrescorpus,The gods of Peg__ÎÎna,,2.8627325208466967,1.2976662263320122
699,"Chambers, Robert W.",1906,teamred | det100 | stew,nyp.33433074941562,genrescorpus,The tracer of lost person,,1.1651576306316134,0.6873075607252822
697,"Ford, Douglas Morey.",1906,teamblack | locscifi | stew,dul1.ark+=13960=t1qf9cr59,genrescorpus,A time of terror,,1.1762555320377142,0.6708880550343965
698,"Blackwood, Algernon,",1906,teamblack | pbgothic | stew,uc1.b3578940,genrescorpus,The empty house,,1.2281057411612066,0.7484457517213717
700,"Buckingham, Emma May.",1906,teamred | locghost | stew,nyp.33433068179716,genrescorpus,Modern ghost stories,,1.3346424480445098,0.7726437385140457
701,"Cullum, Ridgwell,",1906,teamblack | random,uc1.b3324205,genrescorpus,The night-riders;,,1.368238356956899,0.7782370344587539
