id,is_resample,test_train,doc_id,tt_ratio,oed_ratio_no_set,oed_matched_no_set,oed_passed_no_set,oed_neo,oed_ratio_set,oed_matched_set,oed_passed_set,oed_neo_set,gl_ratio_no_set,matched_no_set,passed_no_set,neo,gl_ratio_set,matched_set,passed_set,neo_set,walker_ratio_no_set,walker_matched_no_set,walker_passed_no_set,walker_ratio_set,walker_matched_set,walker_passed_set
809,0,,nyp.33433076073893,0.347857142857143,0.883534136546185,1407.0,1297.0,"{""total"": 2800, ""1700"": 29, ""1750"": 10, ""neo"": 96, ""1800"": 21, ""1850"": 12, ""1900"": 19, ""1950"": 5}",0.519348268839104,746.0,186.0,"{""total"": 974, ""1700"": 9, ""1750"": 7, ""neo"": 42, ""1800"": 10, ""1850"": 10, ""1900"": 4, ""1950"": 2}",1.39024390243902,1470.0,1323.0,"{""total"": 2800, ""1700"": 4, ""1750"": 2, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.788732394366197,762.0,205.0,"{""total"": 974, ""1700"": 4, ""1750"": 2, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.455,1274.0,1526.0,0.694045174537988,676.0,298.0
810,0,,4730,0.520714285714286,0.910101946246525,2061.0,555.0,"{""total"": 2800, ""1700"": 22, ""1750"": 28, ""neo"": 184, ""1800"": 18, ""1850"": 61, ""1900"": 50, ""1950"": 5}",0.578171091445428,1070.0,298.0,"{""total"": 1458, ""1700"": 16, ""1750"": 15, ""neo"": 90, ""1800"": 16, ""1850"": 24, ""1900"": 14, ""1950"": 5}",1.62849872773537,2066.0,727.0,"{""total"": 2800, ""1700"": 4, ""1750"": 0, ""neo"": 7, ""1800"": 3, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.948374760994264,1019.0,432.0,"{""total"": 1458, ""1700"": 4, ""1750"": 0, ""neo"": 7, ""1800"": 3, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.700714285714286,1962.0,838.0,0.66803840877915,974.0,484.0
811,0,,4720,0.581428571428571,0.766331658291457,2109.0,588.0,"{""total"": 2800, ""1700"": 26, ""1750"": 31, ""neo"": 103, ""1800"": 15, ""1850"": 13, ""1900"": 16, ""1950"": 2}",0.532296650717703,1281.0,290.0,"{""total"": 1628, ""1700"": 18, ""1750"": 9, ""neo"": 57, ""1800"": 13, ""1850"": 9, ""1900"": 6, ""1950"": 2}",1.28868360277136,1982.0,809.0,"{""total"": 2800, ""1700"": 9, ""1750"": 0, ""neo"": 9, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.924114671163575,1141.0,484.0,"{""total"": 1628, ""1700"": 3, ""1750"": 0, ""neo"": 3, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.700357142857143,1961.0,839.0,0.705159705159705,1148.0,480.0
812,0,,4655,0.506071428571429,0.763025210084034,2098.0,595.0,"{""total"": 2800, ""1700"": 7, ""1750"": 6, ""neo"": 107, ""1800"": 22, ""1850"": 47, ""1900"": 20, ""1950"": 5}",0.473469387755102,1083.0,285.0,"{""total"": 1417, ""1700"": 7, ""1750"": 5, ""neo"": 49, ""1800"": 15, ""1850"": 13, ""1900"": 5, ""1950"": 4}",1.27995971802618,2264.0,530.0,"{""total"": 2800, ""1700"": 2, ""1750"": 3, ""neo"": 6, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.745762711864407,1133.0,278.0,"{""total"": 1417, ""1700"": 2, ""1750"": 3, ""neo"": 6, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.716428571428571,2006.0,794.0,0.702187720536344,995.0,422.0
813,0,,mdp.39015062473205,0.376785714285714,0.757644394110985,1552.0,1178.0,"{""total"": 2800, ""1700"": 12, ""1750"": 17, ""neo"": 70, ""1800"": 10, ""1850"": 14, ""1900"": 15, ""1950"": 2}",0.494718309859155,849.0,167.0,"{""total"": 1055, ""1700"": 7, ""1750"": 7, ""neo"": 39, ""1800"": 10, ""1850"": 9, ""1900"": 4, ""1950"": 2}",1.49684542586751,1583.0,1213.0,"{""total"": 2800, ""1700"": 4, ""1750"": 0, ""neo"": 4, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.95873786407767,807.0,245.0,"{""total"": 1055, ""1700"": 3, ""1750"": 0, ""neo"": 3, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.488571428571429,1368.0,1432.0,0.706161137440758,745.0,310.0
814,0,,4698,0.547857142857143,0.681444991789819,2048.0,559.0,"{""total"": 2800, ""1700"": 15, ""1750"": 54, ""neo"": 193, ""1800"": 25, ""1850"": 62, ""1900"": 17, ""1950"": 20}",0.472187886279357,1191.0,262.0,"{""total"": 1534, ""1700"": 12, ""1750"": 16, ""neo"": 81, ""1800"": 19, ""1850"": 18, ""1900"": 8, ""1950"": 8}",1.18933623503808,2012.0,770.0,"{""total"": 2800, ""1700"": 3, ""1750"": 8, ""neo"": 18, ""1800"": 7, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.810897435897436,1130.0,394.0,"{""total"": 1534, ""1700"": 2, ""1750"": 6, ""neo"": 10, ""1800"": 2, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.690357142857143,1933.0,867.0,0.71251629726206,1093.0,441.0
815,0,,4690,0.428571428571429,1.10259067357513,2029.0,645.0,"{""total"": 2800, ""1700"": 13, ""1750"": 39, ""neo"": 126, ""1800"": 22, ""1850"": 21, ""1900"": 26, ""1950"": 5}",0.724206349206349,869.0,270.0,"{""total"": 1200, ""1700"": 10, ""1750"": 12, ""neo"": 61, ""1800"": 14, ""1850"": 14, ""1900"": 8, ""1950"": 3}",1.85509138381201,2187.0,601.0,"{""total"": 2800, ""1700"": 2, ""1750"": 9, ""neo"": 12, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",1.12844036697248,928.0,262.0,"{""total"": 1200, ""1700"": 2, ""1750"": 7, ""neo"": 10, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.719285714285714,2014.0,786.0,0.728333333333333,874.0,326.0
816,0,,nyp.33433076072051,0.430714285714286,0.740458015267176,1596.0,1145.0,"{""total"": 2800, ""1700"": 13, ""1750"": 3, ""neo"": 59, ""1800"": 13, ""1850"": 10, ""1900"": 17, ""1950"": 3}",0.523274478330658,949.0,216.0,"{""total"": 1206, ""1700"": 9, ""1750"": 3, ""neo"": 41, ""1800"": 11, ""1850"": 10, ""1900"": 6, ""1950"": 2}",1.43171114599686,1549.0,1249.0,"{""total"": 2800, ""1700"": 1, ""1750"": 1, ""neo"": 2, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.855932203389831,876.0,328.0,"{""total"": 1206, ""1700"": 1, ""1750"": 1, ""neo"": 2, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.492857142857143,1380.0,1420.0,0.674129353233831,813.0,393.0
817,0,,mdp.39015085351131,0.401785714285714,0.623783783783784,1502.0,1216.0,"{""total"": 2800, ""1700"": 15, ""1750"": 9, ""neo"": 82, ""1800"": 13, ""1850"": 11, ""1900"": 33, ""1950"": 1}",0.512287334593573,800.0,276.0,"{""total"": 1125, ""1700"": 14, ""1750"": 9, ""neo"": 49, ""1800"": 10, ""1850"": 8, ""1900"": 7, ""1950"": 1}",1.40688575899844,1538.0,1255.0,"{""total"": 2800, ""1700"": 5, ""1750"": 1, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.851936218678816,813.0,306.0,"{""total"": 1125, ""1700"": 4, ""1750"": 1, ""neo"": 6, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.500714285714286,1402.0,1398.0,0.651555555555556,733.0,392.0
818,0,,4748,0.653571428571429,0.660910518053375,2116.0,551.0,"{""total"": 2800, ""1700"": 28, ""1750"": 34, ""neo"": 133, ""1800"": 25, ""1850"": 19, ""1900"": 21, ""1950"": 6}",0.428571428571429,1390.0,346.0,"{""total"": 1830, ""1700"": 15, ""1750"": 23, ""neo"": 94, ""1800"": 23, ""1850"": 18, ""1900"": 11, ""1950"": 4}",0.949485500467727,2084.0,700.0,"{""total"": 2800, ""1700"": 6, ""1750"": 6, ""neo"": 16, ""1800"": 4, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.690815006468305,1307.0,509.0,"{""total"": 1830, ""1700"": 6, ""1750"": 4, ""neo"": 14, ""1800"": 4, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.679285714285714,1902.0,898.0,0.669945355191257,1226.0,604.0
819,0,,uc2.ark+=13960=t9c53g45j,0.458928571428571,0.683422459893048,1574.0,1160.0,"{""total"": 2800, ""1700"": 7, ""1750"": 5, ""neo"": 66, ""1800"": 12, ""1850"": 10, ""1900"": 28, ""1950"": 4}",0.4903988183161,1009.0,234.0,"{""total"": 1285, ""1700"": 6, ""1750"": 5, ""neo"": 42, ""1800"": 11, ""1850"": 9, ""1900"": 7, ""1950"": 4}",1.22237196765499,1649.0,1148.0,"{""total"": 2800, ""1700"": 2, ""1750"": 0, ""neo"": 3, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.785588752196837,1016.0,266.0,"{""total"": 1285, ""1700"": 2, ""1750"": 0, ""neo"": 3, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.506428571428571,1418.0,1382.0,0.687937743190661,884.0,401.0
820,0,,uc2.ark+=13960=t70v8bj6k,0.512857142857143,0.716632443531828,1672.0,1049.0,"{""total"": 2800, ""1700"": 9, ""1750"": 4, ""neo"": 79, ""1800"": 18, ""1850"": 27, ""1900"": 17, ""1950"": 4}",0.471956224350205,1076.0,303.0,"{""total"": 1436, ""1700"": 9, ""1750"": 4, ""neo"": 57, ""1800"": 16, ""1850"": 17, ""1900"": 8, ""1950"": 3}",1.20951156812339,1719.0,1074.0,"{""total"": 2800, ""1700"": 4, ""1750"": 1, ""neo"": 7, ""1800"": 2, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.807167235494881,1059.0,370.0,"{""total"": 1436, ""1700"": 4, ""1750"": 1, ""neo"": 7, ""1800"": 2, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.563571428571429,1578.0,1222.0,0.692200557103064,994.0,442.0
821,0,,uc2.ark+=13960=t23b5ww6x,0.447857142857143,0.893691588785047,1621.0,1119.0,"{""total"": 2800, ""1700"": 6, ""1750"": 10, ""neo"": 60, ""1800"": 11, ""1850"": 10, ""1900"": 17, ""1950"": 6}",0.559870550161812,964.0,249.0,"{""total"": 1254, ""1700"": 4, ""1750"": 8, ""neo"": 41, ""1800"": 11, ""1850"": 6, ""1900"": 7, ""1950"": 5}",1.52719033232628,1673.0,1123.0,"{""total"": 2800, ""1700"": 3, ""1750"": 1, ""neo"": 4, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.951710261569417,970.0,282.0,"{""total"": 1254, ""1700"": 1, ""1750"": 1, ""neo"": 2, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.547142857142857,1532.0,1268.0,0.702551834130781,881.0,373.0
822,0,,11113,0.541785714285714,0.701238390092879,2198.0,486.0,"{""total"": 2800, ""1700"": 10, ""1750"": 37, ""neo"": 116, ""1800"": 23, ""1850"": 17, ""1900"": 22, ""1950"": 7}",0.460122699386503,1190.0,262.0,"{""total"": 1517, ""1700"": 10, ""1750"": 10, ""neo"": 65, ""1800"": 18, ""1850"": 14, ""1900"": 10, ""1950"": 3}",1.11343012704174,2329.0,465.0,"{""total"": 2800, ""1700"": 1, ""1750"": 2, ""neo"": 6, ""1800"": 3, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.704225352112676,1210.0,301.0,"{""total"": 1517, ""1700"": 1, ""1750"": 2, ""neo"": 6, ""1800"": 3, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.726428571428571,2034.0,766.0,0.705998681608438,1071.0,446.0
823,0,,11114,0.532857142857143,0.763766959297686,2210.0,513.0,"{""total"": 2800, ""1700"": 11, ""1750"": 25, ""neo"": 77, ""1800"": 15, ""1850"": 7, ""1900"": 17, ""1950"": 2}",0.493218249075216,1211.0,239.0,"{""total"": 1492, ""1700"": 6, ""1750"": 12, ""neo"": 42, ""1800"": 12, ""1850"": 7, ""1900"": 4, ""1950"": 1}",1.20465567410281,2273.0,512.0,"{""total"": 2800, ""1700"": 9, ""1750"": 5, ""neo"": 15, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.713881019830028,1210.0,273.0,"{""total"": 1492, ""1700"": 5, ""1750"": 3, ""neo"": 9, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.728928571428571,2041.0,759.0,0.737935656836461,1101.0,391.0
824,0,,11109,0.533214285714286,0.670750382848392,2182.0,489.0,"{""total"": 2800, ""1700"": 9, ""1750"": 30, ""neo"": 129, ""1800"": 34, ""1850"": 26, ""1900"": 26, ""1950"": 4}",0.428921568627451,1166.0,255.0,"{""total"": 1493, ""1700"": 7, ""1750"": 11, ""neo"": 72, ""1800"": 20, ""1850"": 20, ""1900"": 10, ""1950"": 4}",1.25176233635448,2236.0,556.0,"{""total"": 2800, ""1700"": 2, ""1750"": 5, ""neo"": 8, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.775193798449612,1145.0,341.0,"{""total"": 1493, ""1700"": 1, ""1750"": 5, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.705,1974.0,826.0,0.688546550569323,1028.0,465.0
825,0,,10008,0.546785714285714,0.662337662337662,2176.0,530.0,"{""total"": 2800, ""1700"": 12, ""1750"": 18, ""neo"": 94, ""1800"": 15, ""1850"": 17, ""1900"": 29, ""1950"": 3}",0.446210268948655,1183.0,296.0,"{""total"": 1531, ""1700"": 10, ""1750"": 9, ""neo"": 52, ""1800"": 12, ""1850"": 13, ""1900"": 5, ""1950"": 3}",1.21185617103984,2276.0,517.0,"{""total"": 2800, ""1700"": 4, ""1750"": 2, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.725433526011561,1194.0,330.0,"{""total"": 1531, ""1700"": 4, ""1750"": 2, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.737142857142857,2064.0,736.0,0.723709993468321,1108.0,423.0
826,0,,11018,0.566428571428571,0.69869331283628,2210.0,467.0,"{""total"": 2800, ""1700"": 22, ""1750"": 23, ""neo"": 123, ""1800"": 25, ""1850"": 30, ""1900"": 18, ""1950"": 5}",0.452807646356033,1216.0,289.0,"{""total"": 1586, ""1700"": 18, ""1750"": 8, ""neo"": 81, ""1800"": 23, ""1850"": 21, ""1900"": 6, ""1950"": 5}",1.23084479371316,2271.0,513.0,"{""total"": 2800, ""1700"": 10, ""1750"": 3, ""neo"": 16, ""1800"": 3, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.669410150891632,1217.0,357.0,"{""total"": 1586, ""1700"": 8, ""1750"": 2, ""neo"": 12, ""1800"": 2, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.732857142857143,2052.0,748.0,0.694829760403531,1102.0,484.0
827,0,,10216,0.555,0.778423236514523,2143.0,552.0,"{""total"": 2800, ""1700"": 16, ""1750"": 25, ""neo"": 105, ""1800"": 21, ""1850"": 15, ""1900"": 26, ""1950"": 2}",0.448954489544895,1178.0,307.0,"{""total"": 1554, ""1700"": 14, ""1750"": 15, ""neo"": 69, ""1800"": 16, ""1850"": 14, ""1900"": 8, ""1950"": 2}",1.29776422764228,2261.0,525.0,"{""total"": 2800, ""1700"": 4, ""1750"": 7, ""neo"": 14, ""1800"": 3, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.758208955223881,1178.0,365.0,"{""total"": 1554, ""1700"": 4, ""1750"": 5, ""neo"": 11, ""1800"": 2, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.701071428571429,1963.0,837.0,0.671814671814672,1044.0,510.0
828,0,,11123,0.560714285714286,0.55812324929972,2225.0,503.0,"{""total"": 2800, ""1700"": 14, ""1750"": 8, ""neo"": 72, ""1800"": 11, ""1850"": 9, ""1900"": 26, ""1950"": 4}",0.36870897155361,1251.0,276.0,"{""total"": 1570, ""1700"": 12, ""1750"": 7, ""neo"": 43, ""1800"": 9, ""1850"": 8, ""1900"": 4, ""1950"": 3}",0.865853658536585,2295.0,496.0,"{""total"": 2800, ""1700"": 7, ""1750"": 2, ""neo"": 9, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.543396226415094,1227.0,334.0,"{""total"": 1570, ""1700"": 7, ""1750"": 2, ""neo"": 9, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.726428571428571,2034.0,766.0,0.698089171974522,1096.0,474.0
829,0,,11121,0.4475,0.846911369740376,2063.0,642.0,"{""total"": 2800, ""1700"": 17, ""1750"": 17, ""neo"": 95, ""1800"": 14, ""1850"": 19, ""1900"": 21, ""1950"": 7}",0.503875968992248,970.0,234.0,"{""total"": 1253, ""1700"": 9, ""1750"": 7, ""neo"": 49, ""1800"": 13, ""1850"": 9, ""1900"": 6, ""1950"": 5}",1.42369020501139,2128.0,661.0,"{""total"": 2800, ""1700"": 8, ""1750"": 3, ""neo"": 11, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.787709497206704,960.0,285.0,"{""total"": 1253, ""1700"": 5, ""1750"": 3, ""neo"": 8, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.660357142857143,1849.0,951.0,0.676775738228252,848.0,405.0
830,0,,10235,0.511428571428571,0.817524115755627,2261.0,440.0,"{""total"": 2800, ""1700"": 8, ""1750"": 10, ""neo"": 99, ""1800"": 17, ""1850"": 21, ""1900"": 36, ""1950"": 7}",0.526034712950601,1143.0,242.0,"{""total"": 1432, ""1700"": 7, ""1750"": 6, ""neo"": 47, ""1800"": 13, ""1850"": 13, ""1900"": 5, ""1950"": 3}",1.45344129554656,2424.0,370.0,"{""total"": 2800, ""1700"": 5, ""1750"": 0, ""neo"": 6, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.788343558282209,1166.0,263.0,"{""total"": 1432, ""1700"": 2, ""1750"": 0, ""neo"": 3, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.750357142857143,2101.0,699.0,0.727653631284916,1042.0,390.0
831,0,,11022,0.57,0.668649107901444,1964.0,743.0,"{""total"": 2800, ""1700"": 5, ""1750"": 30, ""neo"": 93, ""1800"": 22, ""1850"": 15, ""1900"": 17, ""1950"": 4}",0.49932157394844,1105.0,435.0,"{""total"": 1596, ""1700"": 5, ""1750"": 13, ""neo"": 56, ""1800"": 21, ""1850"": 10, ""1900"": 3, ""1950"": 4}",1.18400876232202,1994.0,794.0,"{""total"": 2800, ""1700"": 6, ""1750"": 5, ""neo"": 12, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.806611570247934,1093.0,491.0,"{""total"": 1596, ""1700"": 6, ""1750"": 5, ""neo"": 12, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.666071428571429,1865.0,935.0,0.656641604010025,1048.0,548.0
832,0,,11156,0.534285714285714,0.776674937965261,2148.0,576.0,"{""total"": 2800, ""1700"": 16, ""1750"": 9, ""neo"": 76, ""1800"": 15, ""1850"": 7, ""1900"": 25, ""1950"": 4}",0.440049443757726,1165.0,288.0,"{""total"": 1496, ""1700"": 12, ""1750"": 6, ""neo"": 43, ""1800"": 8, ""1850"": 5, ""1900"": 8, ""1950"": 4}",1.28571428571429,2288.0,501.0,"{""total"": 2800, ""1700"": 7, ""1750"": 4, ""neo"": 11, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.707977207977208,1199.0,287.0,"{""total"": 1496, ""1700"": 6, ""1750"": 4, ""neo"": 10, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.706428571428571,1978.0,822.0,0.699197860962567,1046.0,450.0
833,0,,11148,0.493571428571429,0.794044665012407,2169.0,522.0,"{""total"": 2800, ""1700"": 19, ""1750"": 7, ""neo"": 109, ""1800"": 30, ""1850"": 15, ""1900"": 27, ""1950"": 11}",0.48551724137931,1077.0,243.0,"{""total"": 1382, ""1700"": 17, ""1750"": 3, ""neo"": 62, ""1800"": 21, ""1850"": 9, ""1900"": 7, ""1950"": 5}",1.19740777666999,2204.0,590.0,"{""total"": 2800, ""1700"": 2, ""1750"": 4, ""neo"": 6, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.710823909531502,1059.0,320.0,"{""total"": 1382, ""1700"": 2, ""1750"": 1, ""neo"": 3, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.724642857142857,2029.0,771.0,0.712011577424023,984.0,398.0
834,0,,11141,0.545714285714286,0.684251968503937,2139.0,536.0,"{""total"": 2800, ""1700"": 6, ""1750"": 48, ""neo"": 125, ""1800"": 23, ""1850"": 17, ""1900"": 20, ""1950"": 11}",0.440049443757726,1165.0,294.0,"{""total"": 1528, ""1700"": 5, ""1750"": 15, ""neo"": 69, ""1800"": 17, ""1850"": 12, ""1900"": 12, ""1950"": 8}",1.09961685823755,2192.0,603.0,"{""total"": 2800, ""1700"": 2, ""1750"": 2, ""neo"": 5, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.70839469808542,1160.0,363.0,"{""total"": 1528, ""1700"": 2, ""1750"": 2, ""neo"": 5, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.696071428571429,1949.0,851.0,0.672774869109948,1028.0,500.0
835,0,,11166,0.556785714285714,0.740973312401884,2218.0,494.0,"{""total"": 2800, ""1700"": 11, ""1750"": 13, ""neo"": 88, ""1800"": 20, ""1850"": 10, ""1900"": 25, ""1950"": 9}",0.438307873090482,1224.0,281.0,"{""total"": 1559, ""1700"": 9, ""1750"": 11, ""neo"": 54, ""1800"": 14, ""1850"": 9, ""1900"": 7, ""1950"": 4}",1.13606710158434,2292.0,506.0,"{""total"": 2800, ""1700"": 1, ""1750"": 1, ""neo"": 2, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.682857142857143,1178.0,379.0,"{""total"": 1559, ""1700"": 1, ""1750"": 1, ""neo"": 2, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.740357142857143,2073.0,727.0,0.700449005772931,1092.0,467.0
836,0,,11169,0.481428571428571,0.773584905660377,2256.0,431.0,"{""total"": 2800, ""1700"": 20, ""1750"": 23, ""neo"": 113, ""1800"": 18, ""1850"": 20, ""1900"": 26, ""1950"": 6}",0.489626556016597,1077.0,217.0,"{""total"": 1348, ""1700"": 13, ""1750"": 14, ""neo"": 54, ""1800"": 9, ""1850"": 10, ""1900"": 5, ""1950"": 3}",1.37044534412955,2342.0,448.0,"{""total"": 2800, ""1700"": 2, ""1750"": 7, ""neo"": 10, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.755775577557756,1064.0,277.0,"{""total"": 1348, ""1700"": 2, ""1750"": 4, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.748928571428571,2097.0,703.0,0.712908011869436,961.0,387.0
837,0,,10265,0.543571428571429,0.6008,2001.0,692.0,"{""total"": 2800, ""1700"": 25, ""1750"": 13, ""neo"": 107, ""1800"": 25, ""1850"": 19, ""1900"": 23, ""1950"": 2}",0.42566709021601,1122.0,326.0,"{""total"": 1522, ""1700"": 20, ""1750"": 11, ""neo"": 74, ""1800"": 20, ""1850"": 16, ""1900"": 6, ""1950"": 1}",0.985408560311284,2041.0,752.0,"{""total"": 2800, ""1700"": 5, ""1750"": 2, ""neo"": 7, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.669230769230769,1085.0,430.0,"{""total"": 1522, ""1700"": 5, ""1750"": 2, ""neo"": 7, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.641428571428571,1796.0,1004.0,0.639290407358739,973.0,549.0
838,0,,10250,0.452857142857143,0.775777414075286,2170.0,498.0,"{""total"": 2800, ""1700"": 9, ""1750"": 37, ""neo"": 132, ""1800"": 46, ""1850"": 14, ""1900"": 19, ""1950"": 7}",0.56221198156682,1017.0,185.0,"{""total"": 1268, ""1700"": 9, ""1750"": 15, ""neo"": 66, ""1800"": 22, ""1850"": 13, ""1900"": 3, ""1950"": 4}",1.67099056603774,2265.0,528.0,"{""total"": 2800, ""1700"": 3, ""1750"": 3, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.911877394636015,998.0,263.0,"{""total"": 1268, ""1700"": 3, ""1750"": 3, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.723928571428571,2027.0,773.0,0.696372239747634,883.0,385.0
839,0,,11203,0.560714285714286,0.800826446280992,2179.0,554.0,"{""total"": 2800, ""1700"": 8, ""1750"": 13, ""neo"": 67, ""1800"": 10, ""1850"": 12, ""1900"": 19, ""1950"": 5}",0.458937198067633,1208.0,318.0,"{""total"": 1570, ""1700"": 7, ""1750"": 12, ""neo"": 44, ""1800"": 9, ""1850"": 8, ""1900"": 4, ""1950"": 4}",1.38487208008899,2144.0,646.0,"{""total"": 2800, ""1700"": 4, ""1750"": 5, ""neo"": 10, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.820224719101124,1134.0,429.0,"{""total"": 1570, ""1700"": 3, ""1750"": 3, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.723571428571429,2026.0,774.0,0.703184713375796,1104.0,466.0
840,0,,11191,0.579642857142857,0.954329210275928,2054.0,656.0,"{""total"": 2800, ""1700"": 10, ""1750"": 17, ""neo"": 90, ""1800"": 7, ""1850"": 23, ""1900"": 25, ""1950"": 8}",0.597074468085106,1201.0,369.0,"{""total"": 1623, ""1700"": 9, ""1750"": 10, ""neo"": 53, ""1800"": 7, ""1850"": 13, ""1900"": 9, ""1950"": 5}",1.64,1980.0,819.0,"{""total"": 2800, ""1700"": 1, ""1750"": 0, ""neo"": 1, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",1.01301115241636,1083.0,539.0,"{""total"": 1623, ""1700"": 1, ""1750"": 0, ""neo"": 1, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.680714285714286,1906.0,894.0,0.656192236598891,1065.0,558.0
841,0,,11030,0.529285714285714,0.802278275020342,2215.0,487.0,"{""total"": 2800, ""1700"": 8, ""1750"": 11, ""neo"": 98, ""1800"": 21, ""1850"": 11, ""1900"": 45, ""1950"": 2}",0.496153846153846,1167.0,268.0,"{""total"": 1482, ""1700"": 8, ""1750"": 5, ""neo"": 47, ""1800"": 17, ""1850"": 11, ""1900"": 4, ""1950"": 2}",1.66706161137441,2251.0,544.0,"{""total"": 2800, ""1700"": 3, ""1750"": 1, ""neo"": 5, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.841836734693878,1083.0,394.0,"{""total"": 1482, ""1700"": 3, ""1750"": 1, ""neo"": 5, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.737857142857143,2066.0,734.0,0.699730094466937,1037.0,445.0
