,author,date,genre,gutenberg_id,source,title,viaf_author_uri,dictcom_gl,oed_gl,Adverbs,Adjectives,Syllables
626,"Broughton, Rhoda,",1867,teamred | sensation | stew,njp.32101067630820,genrescorpus,Not Wisely But Too Well,,1.7320881365825187,0.8922147513567016,,,
627,"M___hlbach, L.",1867,teamblack | random,uc2.ark+=13960=t1sf2p11n,genrescorpus,Marie Antoinette and her ,,1.3303407063354953,0.7483515221137278,,,
628,"Gaboriau, Emile,",1867,det100 | teamblack,nyp.33433075833354,genrescorpus,The mystery of Orcival,,1.0569447256529663,0.634047360053552,,,
629,"Alcott, Louisa May,",1868,teamblack | random,njp.32101068580768,genrescorpus,Kitty's class day ;,,1.3245333333333333,0.7766932270916335,,,
630,"Knight, Legh.",1868,teamred | random,uiuo.ark+=13960=t58d0ds3h,genrescorpus,Tonic bitters,,1.614892998934831,0.8156252191598289,,,
631,"Capes, J. M.",1868,teamblack | random,uiuo.ark+=13960=t48p6974b,genrescorpus,The mosaic-worker's daugh,,1.106766735262075,0.6301630163016302,,,
632,"Ellis, Edward S.",1868,teamblack | anatscifi | stew,EllisSteamManPrairies1868,genrescorpus,The Steam Man of the Prairies,,1.1560841720036596,0.6867979576951131,,,
633,"Speight, T. W.",1868,det100 | teamblack | stew,uiuo.ark+=13960=t3223k32d,genrescorpus,Under lock and key; a sto,,1.3501364013758748,0.8089642755614517,,,
634,"Verne, Jules,",1870,teamred | anatscifi,mdp.39015004307362,genrescorpus,Twenty thousand leagues u,,1.1264113892979872,0.6761521806371791,,,
635,"Marryat, Florence,",1871,teamblack | random,nyp.33433074880075,genrescorpus,Her lord and master,,1.255030103432306,0.7718955047479317,,,
636,"Spielhagen, Friedrich,",1871,teamred | lockandkey | stew,spielhagenskeleton,genrescorpus,The Skeleton in the House,,1.2830950901180858,0.7637294058911632,,,
637,"McWatters, George S",1871,teamred | locdetective,uc1.b3386909,genrescorpus,Knots untied,,1.2601973807647566,0.6861247773988108,,,
638,"Le Fanu, Joseph Sheridan,",1871,teamred | det100,njp.32101067344661,genrescorpus,Checkmate,,1.4838520258367587,0.822985233944138,,,
639,"Farjeon, B. L.",1871,teamblack | random,uc2.ark+=13960=t6251m863,genrescorpus,Joshua Marvel,,1.6094269509094465,0.8011006289308176,,,
640,"Hardy, Thomas,",1871,sensation | teamblack | stew,mdp.39015018606049,genrescorpus,Desperate Remedies,,1.3296654574768239,0.7490633195953541,,,
641,"Lytton, Edward Bulwer Lyt",1871,teamblack | anatscifi,uva.x030223689,genrescorpus,The coming race,,0.7315220084234867,0.5048693770289071,,,
642,"Le Fanu, Joseph Sheridan,",1872,teamblack | pbgothic | stew,inu.30000007695723,genrescorpus,In a glass darkly,,1.0746383363471972,0.6603802051901025,,,
643,"Benedict, Frank Lee,",1874,teamred | random,njp.32101067707909,genrescorpus,John Worthington's name,,1.3229369119234922,0.7003896465349291,,,
644,"Pinkerton, Allan,",1874,teamred | locdetective,njp.32101031806142,genrescorpus,The expressman and the de,,1.2060297445845458,0.6434043105686834,,,
645,"Pinkerton, Allan,",1874,teamred | locdetective,uc2.ark+=13960=t9t14vb5t,genrescorpus,The expressman and the de,,1.2226194345141372,0.6514345060366091,,,
646,"Stockton, Frank Richard,",1874,teamblack | random,uc2.ark+=13960=t44q7rc7f,genrescorpus,What might have been expe,,1.75333421365377,0.8110633526443656,,,
647,"Du Boisgobey, Fortun__ÎÎ©,",1875,teamred | det100,nyp.33433075818801,genrescorpus,The golden tress,,1.0991937341626354,0.6126272912423625,,,
648,"Walraven, E. G.",1875,teamred | random,uc2.ark+=13960=t53f4sg3b,genrescorpus,"The two orphans, or, The ",,1.3246037215713302,0.6930150309460654,,,
649,"Optic, Oliver,",1875,teamblack | random,nyp.33433082168877,genrescorpus,"Getting an indorser, and ",,1.0936158798283262,0.6467695059244355,,,
650,"Pinkerton, Allan,",1875,teamblack | locdetmyst,njp.32101031806159,genrescorpus,Claude Melnotte as a dete,,1.1970494267994738,0.6516440561048517,,,
651,"Mason, Charles Welsh.",1875,teamblack | random,uiuo.ark+=13960=t1qf99m3q,genrescorpus,"The rape of the gamp; or,",,1.1993232851430329,0.6854222953130507,,,
652,"Pinkerton, Allan,",1875,teamblack | locdetmyst | stew,uc1.b4101416,genrescorpus,Claude Melnotte as a dete,,1.1966037050490375,0.6515477692821616,,,
653,"Russell, William Clark,",1876,det100 | teamblack | stew,uc2.ark+=13960=t9474d81g,genrescorpus,Is he the man?,,1.2609333605054005,0.6828868061472435,,,
654,"Pinkerton, Allan,",1876,locdetective | teamblack,uc1.$b813705,genrescorpus,The spiritualists and the,,1.03711857151593,0.5943911439114391,,,
655,"Robinson, Frederick Willi",1876,teamred | random,uiuo.ark+=13960=t0ft97228,genrescorpus,As long as she lived,,1.5585407612274462,0.8319303338171262,,,
656,"Gr__ÎÎ©ville, Henry,",1876,teamred | random,nyp.33433075818611,genrescorpus,Marrying off a daughter,,1.1282884310618067,0.6714107693316718,,,
657,"Verga, Giovanni,",1877,lockandkey | teamblack,vergacastleoftrezza,genrescorpus,The Castle of Trezza,,1.3782452999104744,0.7993848257006152,,,
658,"Cobbe, Frances Power,",1877,teamred | femscifi | stew,mdp.39015010330341,genrescorpus,The age of science,,0.527833285755067,0.38987924094307075,,,
659,"Auerbach, Berthold,",1878,teamred | random,njp.32101067641678,genrescorpus,Landolin,,1.7696033210332103,0.9702035513209182,,,
660,"Collins, Wilkie,",1878,teamred | pbgothic | stew,mdp.39015026244999,genrescorpus,The haunted hotel,,1.1528953044632486,0.6865745310957552,,,
661,"Green, Anna Katharine,",1878,teamred | det100,mdp.39015035566440,genrescorpus,The Leavenworth case,,1.2612603411296088,0.7108604237425198,,,
662,"Adams, Robert Chamblet,",1879,teamblack | random,uc2.ark+=13960=t5db7zr5v,genrescorpus,"On board the ""Rocket""",,1.408071186865522,0.8145786323947807,,,
663,"Pinkerton, Allan,",1879,teamred | locdetective,uc2.ark+=13960=t5bc3wr6q,genrescorpus,Mississippi outlaws and t,,1.0701936702881436,0.627218457566957,,,
664,"Braddon, M. E.",1880,sensation | teamblack | stew,uiuo.ark+=13960=t2697pf21,genrescorpus,The Story of Barbara,,1.5701050884955752,0.8731388329979879,,,
665,"Scudder, Horace Elisha,",1880,teamblack | random,uva.x030743237,genrescorpus,Doings of the Bodley fami,,2.435228905768836,1.0481639839034205,,,
666,"Greg, Percy,",1880,teamblack | anatscifi | locscifi,uc1.b3578701,genrescorpus,Across the zodiac,,0.881860147033681,0.5773081201334817,,,
667,"Greg, Percy,",1880,teamblack | anatscifi | locscifi,dul1.ark+=13960=t3dz0xh78,genrescorpus,Across the zodiac,,0.7988776878383076,0.5561229183917564,,,
668,"Zhelikhovsky, Vera,",1880,lockandkey | teamblack,verajelihovskygeneralswill,genrescorpus,The General's Will,,1.311638168781026,0.7877842175657601,,,
669,"Greg, Percy,",1880,teamred | anatscifi,mdp.39015078569723,genrescorpus,Across the zodiac,,0.9558595766649458,0.6025011165698972,,,
670,"Cowan, Frank,",1880,teamblack | locscifi,nyp.33433074818778,genrescorpus,Revi-Lona,,0.8404026405047594,0.5254196059352956,,,
671,"Aldrich, Thomas Bailey,",1880,teamred | det100,uva.x030832557,genrescorpus,The stillwater tragedy,,1.3226778701251256,0.6451421800947867,,,
672,"Pinkerton, Allan,",1881,teamred | locdetective | stew,uc1.$b813836,genrescorpus,The rail-road forger and ,,1.0554149085794655,0.6084844805342643,,,
673,"Sidney, Margaret,",1881,teamblack | random,mdp.39015062658789,genrescorpus,Five little Peppers and h,,2.1096947333109695,0.8769136558481323,,,
674,"Oliphant,",1882,teamred | pbgothic | stew,mdp.39015063559390,genrescorpus,A little pilgrim in the u,,2.1919035846724353,1.245119305856833,,,
675,"Du Boisgobey, Fortun__ÎÎ©,",1883,det100 | teamblack,uc1.b318291,genrescorpus,The detective's eye ;,,1.050899470899471,0.6278156102671556,,,
676,"Oliphant, Laurence,",1883,teamred | random,uiuo.ark+=13960=t9474zg09,genrescorpus,Altiora Peto,,1.0117451216128734,0.5975646422128683,,,
677,"Lynch, Lawrence L.",1885,det100 | teamblack,uc2.ark+=13960=t5n874v29,genrescorpus,"Dangerous ground, or, The",,1.2864294844482318,0.7255535999345094,,,
678,"Lema__ÎÇtre, Jules,",1886,teamred | random,uc2.ark+=13960=t1dj5cf2j,genrescorpus,Serenus and other stories,,1.4466980562598093,0.8087968705276214,,,
679,"Hume, Fergus,",1886,teamred | det100,njp.32101063580268,genrescorpus,The mystery of a hansom c,,1.4596439892709094,0.7450715000294239,,,
680,"Corelli, Marie,",1886,teamred | femscifi | locscifi,uiuo.ark+=13960=t7cr65585,genrescorpus,A romance of two worlds,,1.0609887737478412,0.7010966351110695,,,
681,"Verne, Jules,",1886,teamred | anatscifi | locscifi,uc1.b117774,genrescorpus,The clipper of the clouds,,1.0374126877810737,0.5933766337903937,,,
682,"Fawcett, Edgar,",1887,teamred | random,uc2.ark+=13960=t4bn9zk9h,genrescorpus,Olivia Delaplaine,,1.2235129271379497,0.6408762526217665,,,
683,Anonymous3,1887,teamblack | locghost,inu.30000042783591,genrescorpus,Dreamland and ghostland,,1.2154239454622924,0.7261806699615596,,,
684,"Hudson, W. H.",1887,teamred | anatscifi,njp.32101013621246,genrescorpus,A crystal age,,1.2474115422706402,0.8240393626991566,,,
685,"Doyle, Arthur Conan,",1887,det100 | teamblack,uc1.b4107807,genrescorpus,A study in scarlet,,1.3523123265016832,0.7561687571265678,,,
686,"Clarke, Rebecca Sophia,",1887,teamblack | random,uc2.ark+=13960=t0js9hc64,genrescorpus,Drones' honey,,1.5576140593887975,0.8054416697726425,,,
687,"Gibbon, Charles,",1888,teamblack | locdetmyst,uc2.ark+=13960=t0cv4hf87,genrescorpus,Beyond compare,,1.3189655172413792,0.7461605693594706,,,
688,"De Mille, James,",1888,teamblack | anatscifi | locscifi,dul1.ark+=13960=t3zs3df24,genrescorpus,A strange manuscript foun,,1.2465611212042564,0.7638339920948617,,,
689,AnonymousGhost,1888,teamred | locghost,nnc1.0113307762,genrescorpus,Weird tid-bits,,1.2918060200668897,0.7579121242153948,,,
690,"Kipling, Rudyard,",1888,teamred | pbgothic,uc1.b4104961,genrescorpus,The phantom rickshaw,,1.6532091097308488,0.9060779563972693,,,
691,"Besant, Walter,",1888,teamblack | anatscifi | stew,nyp.33433074939723,genrescorpus,The inner house,,1.3167327089337175,0.7773476049495179,,,
692,"Haggard, H. Rider",1888,teamred | det100,uc2.ark+=13960=t1gh9jr4d,genrescorpus,Mr. Meeson's will,,1.295852534562212,0.7324008708847397,,,
693,AnonymousGhost,1888,teamblack | locghost | stew,nnc1.0040976017,genrescorpus,Weird tid-bits,,1.297630422319893,0.7817151492255383,,,
694,"Green, Anna Katharine,",1888,teamred | det100 | stew,uva.x001307832,genrescorpus,Behind closed doors,,1.218333175669284,0.7595037695959153,,,
695,"Kipling, Rudyard,",1888,teamblack | pbgothic | stew,nyp.33433074866686,genrescorpus,Plain tales from the hill,,1.5705247873885086,0.8422494482916064,,,
696,"Gibbon, Charles,",1888,teamred | locdetmyst,uc2.ark+=13960=t2h70dt42,genrescorpus,Beyond compare,,1.192963316514387,0.6599286563614745,,,
697,"Bellamy, Edward,",1888,teamred | anatscifi | locscifi | stew,dul1.ark+=13960=t66401k8k,genrescorpus,"Looking backward, 2000-18",,0.7780283318878288,0.5237604426603016,,,
698,"Farjeon, B. L.",1888,teamblack | random,nyp.33433075761720,genrescorpus,Miser Farebrother,,1.3683153401958323,0.7524490595611285,,,
699,"Gibbon, Charles,",1888,teamblack | locdetmyst | stew,uc2.ark+=13960=t4cn73z09,genrescorpus,Beyond compare,,1.230856655774968,0.714172604908947,,,
700,"Goodman, E. J.",1888,teamred | supernatural | random,nyp.33433074864889,genrescorpus,Too curious,,1.0368663594470047,0.666402849228334,,,
701,AnonymousGhost,1888,teamblack | locghost | stew,nnc1.0111708131,genrescorpus,Weird tid-bits,,1.3540356161956233,0.785546171950713,,,
702,AnonymousGhost,1888,teamblack | locghost,nnc1.0040976025,genrescorpus,Weird tid-bits,,1.0410288451525564,0.6396288021996906,,,
703,"Stockton, Frank Richard,",1889,teamred | anatscifi,mdp.39015007007282,genrescorpus,The great war syndicate,,0.8749032757286562,0.5507277862263741,,,
704,"Twain, Mark,",1889,teamblack | anatscifi | stew,mdp.39015066036578,genrescorpus,A Connecticut Yankee in K,,1.412039412911834,0.8775293300085844,,,
705,"Lee, Vernon,",1890,teamred | pbgothic | stew,uc1.b3325448,genrescorpus,Hauntings,,1.242648788520348,0.7292517006802721,,,
706,AnonymousGhost2,1890,teamblack | locghost,mdp.39015066083661,genrescorpus,Modern ghosts;,,1.479518912323514,0.8830037339233854,,,
707,"Franzos, Karl Emil,",1890,teamred | random,nyp.33433075737753,genrescorpus,Judith Trachtenberg,,1.2430210130951171,0.7013667239544971,,,
708,AnonymousGhost2,1890,teamblack | locghost | stew,mdp.39015012876820,genrescorpus,Modern ghosts,,1.4664762224836163,0.882954392573658,,,
709,"Donnelly, Ignatius,",1890,teamred | anatscifi,nyp.33433039680552,genrescorpus,C___sar's column,,1.0912813601492848,0.6941974516454303,,,
710,"Ward, Herbert Dickinson,",1891,teamblack | locscifi | stew,nyp.33433076056781,genrescorpus,A republic without a pres,,1.1896074613098289,0.6655862123488023,,,
711,"Bierce, Ambrose,",1891,teamblack | pbgothic | stew,uc1.b3578934,genrescorpus,Tales of soldiers and civ,,1.0999451854558744,0.6513661202185792,,,
712,Anonymous9,1891,teamblack | locdetmyst | stew,uc1.$b382267,genrescorpus,Eleven possible cases,,1.2401018099547512,0.7069673661414383,,,
713,"Bierce, Ambrose,",1892,teamblack | random,nyp.33433079897819,genrescorpus,The monk and the hangman',,1.4262135922330097,0.8672976238421265,,,
714,"Zangwill, Israel,",1892,teamred | det100,uc1.b4105364,genrescorpus,The big bow mystery,,1.1116782112042776,0.6263592050993626,,,
715,"Bradshaw, William R.",1892,teamblack | locscifi,njp.32101068138443,genrescorpus,The goddess of Atvatabar,,0.794730474526146,0.555942765774261,,,
716,"Theuriet, Andr__ÎÎ©,",1892,teamred | random,nyp.33433075843544,genrescorpus,A young man of the period,,1.1508015040569959,0.6550672505473881,,,
717,"Bierce, Ambrose,",1892,teamblack | pbgothic | stew,njp.32101013566920,genrescorpus,In the midst of life;,,1.1076091154886056,0.649165698918159,,,
718,"Flammarion, Camille,",1893,teamblack | anatscifi,nyp.33433075827018,genrescorpus,Omega: the last days of t,,0.7774222354517041,0.5391451544646636,,,
719,"Fawcett, E. Douglas",1893,teamblack | anatscifi,nyp.33433075727168,genrescorpus,Hartmann the anarchist,,1.015686828716789,0.6297446514837819,,,
720,"Griffith, George Chetwynd",1893,teamblack | anatscifi,uc2.ark+=13960=t45q4sn3p,genrescorpus,The angel of the revoluti,,1.2110354711572913,0.7647148520890515,,,
721,"Bierce, Ambrose,",1893,teamblack | pbgothic,uva.x000885514,genrescorpus,Can such things be?,,1.0913280268118979,0.6347486710181011,,,
722,"Morrison, Arthur,",1894,det100 | teamblack,uc1.b4105459,genrescorpus,"Martin Hewitt, investigat",,1.2832334091378954,0.8173335574983187,,,
723,"Henty, G. A.",1894,teamblack | random,uc2.ark+=13960=t48p64044,genrescorpus,When London burned,,1.5984424025100852,0.9002197802197802,,,
724,"Pemberton, Max,",1894,det100 | teamblack,nyp.33433075765705,genrescorpus,Jewel mysteries I have kn,,1.434721665999199,0.769321708290232,,,
725,"Astor, John Jacob,",1894,teamblack | anatscifi | stew,nyp.33433082173273,genrescorpus,A journey in other worlds,,1.3162393162393162,0.8546433378196501,,,
726,"Theuriet, Andr__ÎÎ©,",1894,teamblack | random,uc2.ark+=13960=t9668pw05,genrescorpus,The Abb__ÎÎ© Daniel,,1.553395399780942,0.7997944501541624,,,
727,"Scott, Hugh Stowell,",1894,teamblack | random,mdp.39015063949229,genrescorpus,With edged tools;,,1.2867277251310287,0.720536756126021,,,
728,"Doyle, Arthur Conan,",1894,teamblack | locdetmyst,inu.30000007703436,genrescorpus,Memoirs of Sherlock Holme,,1.337261888447307,0.7619924201407688,,,
729,"Corelli, Marie,",1895,teamred | pbgothic,uc1.b4104774,genrescorpus,The sorrows of Satan;,,1.0801402533404934,0.6733952049497293,,,
730,"Besant, Walter,",1895,teamred | locscifi | stew,uc2.ark+=13960=t17m0b23x,genrescorpus,Beyond the dreams of avar,,1.4120458371802531,0.8290928233023337,,,
731,"Post, Melville Davisson,",1896,teamred | det100,mdp.39015011950766,genrescorpus,The strange schemes of Ra,,1.0443809523809524,0.6178605238245504,,,
732,"Merrick, Leonard,",1896,teamred | random,nyp.33433074897426,genrescorpus,This stage of fools,,1.2399595625402078,0.6976064966519447,,,
733,"Palmarini, I. M.",1896,teamred | lockandkey,palmarinishadows,genrescorpus,Shadows,,1.2644087938205586,0.7408105560791706,,,
734,"Morrison, Arthur,",1897,teamred | det100 | stew,nyp.33433074915269,genrescorpus,The Dorrington deed-box,,1.3397219463753725,0.8047611565053425,,,
735,"Wait, Frona Eunice,",1897,teamred | femscifi,uc1.b3578887,genrescorpus,Yermah the Dorado,,1.1076478703224695,0.6639801611903285,,,
736,Anonymous1,1898,teamred | locdetmyst,uc1.b249346,genrescorpus,"Seth Bond, or, A lost tre",,1.2302397341561833,0.7887711032587358,,,
737,"Bangs, John Kendrick,",1898,teamred | locghost | stew,wu.89069113231,genrescorpus,Ghosts I have met and som,,1.1382233088834557,0.6964169381107492,,,
738,"Le Braz, Anatole,",1898,teamblack | locghost,njp.32101076806486,genrescorpus,Dealings with the dead;,,1.868197059582151,1.023556671172041,,,
739,"Barr, Amelia Edith Huddle",1898,teamblack | random,uc1.b249543,genrescorpus,The lost silver of Briffa,,1.5146198830409356,0.842796471741261,,,
740,"James, Henry,",1898,teamred | pbgothic,JamesTurnOfScrew1898,genrescorpus,The Turn of the Screw,,1.2332263914074488,0.746141802728696,,,
741,"Shiel, M. P.",1898,teamblack | anatscifi,uc1.b244810,genrescorpus,The yellow danger,,1.2591259640102828,0.73669240146282,,,
742,"Kipling, Rudyard,",1898,teamred | random,nyp.33433074866413,genrescorpus,The day's work,,1.860932759472236,0.9964961457603364,,,
743,"Thornton, Marcellus Eugen",1899,teamred | random,uva.x000676502,genrescorpus,"My ""budie"" and I",,1.273056913132587,0.7132389162561577,,,
744,"Green, Anna Katharine,",1899,det100 | teamblack,uc1.b4104310,genrescorpus,Agatha Webb,,1.3963847203274216,0.7853542053595118,,,
745,"Hornung, E. W.",1899,teamred | det100,nyp.33433074876388,genrescorpus,The amateur cracksman,,1.5978333556239133,0.9154116956776843,,,
746,"Wells, H. G.",1899,teamred | locscifi,dul1.ark+=13960=t80k32x0x,genrescorpus,When the sleeper wakes,,1.1329394387001477,0.6271287423663174,,,
747,"Tarkington, Booth,",1900,teamblack | random,nnc1.cu01664417,genrescorpus,Monsieur Beaucaire,,1.5083426028921023,0.7828507795100222,,,
748,"Chapman, Allen.",1900,teamblack | locdetmyst | stew,mdp.39076002720709,genrescorpus,"Boys of Spring Hill, or, ",,1.5738883632923368,0.788,,,
749,"Osborne, Duffield,",1900,teamred | locscifi | stew,nyp.33433076024060,genrescorpus,The secret of the crater,,1.1089867922785628,0.6633173597155666,,,
750,"Wells, H. G.",1901,teamblack | anatscifi | locscifi,njp.32101021206436,genrescorpus,The first men in the moon,,1.2473331679483999,0.7239717223650386,,,
751,"Shiel, M. P.",1901,chifantasy | teamblack | chiscifi,11274,genrescorpus,The purple cloud,,1.525794026646461,0.9159226545714968,,,
752,"Owen, Harle Oren.",1902,teamred | locscifi,nyp.33433074954656,genrescorpus,Welsh rarebit tales,,1.431417449049691,0.8150319829424307,,,
753,"Doyle, Arthur Conan,",1903,teamblack | locdetmyst,uc2.ark+=13960=t45q4tp5h,genrescorpus,The return of Sherlock Ho,,1.34656153725654,0.7515404572725799,,,
754,"Isham, Frederic Stewart,",1903,teamred | random,njp.32101063580995,genrescorpus,Under the rose,,1.0494983681856642,0.5948319231648753,,,
755,"Benson, Arthur Christophe",1903,teamblack | pbgothic,inu.39000002156706,genrescorpus,The hill of trouble and o,,2.1902266894781866,1.0509766203018645,,,
756,"Meyrink, Gustav,",1903,teamred | lockandkey | stew,meyrinkmanonthebottle,genrescorpus,The Man on the Bottle,,0.916030534351145,0.6367432150313153,,,
757,"Lafargue, Paul,",1903,teamblack | random,mdp.39015030365178,genrescorpus,The sale of an appetite,,0.996606334841629,0.6023657870791629,,,
758,"Harris-Burland, J. B.",1904,teamred | locscifi,nyp.33433074850870,genrescorpus,The Princess Thora,,1.3747391019142465,0.8684290335624747,,,
759,"Tracy, Louis,",1904,det100 | teamblack,nyp.33433075763080,genrescorpus,The Albert Gate mystery,,0.8880161846959419,0.5249470521597793,,,
760,"Wells, H. G.",1904,teamblack | anatscifi | locscifi,uc1.32106001959946,genrescorpus,The food of the gods and ,,1.3616520610191496,0.7348475791990436,,,
761,"Hope, Laura Lee.",1904,teamred | locdetmyst | juvenile | drop,mdp.39015039487205,genrescorpus,The Bobbsey twins;,,1.9827627483840076,0.8939186099679927,,,
762,"Baring-Gould, S.",1904,teamred | locghost | stew,uc1.b4103074,genrescorpus,A book of ghosts,,1.3417961348995833,0.7565926214601195,,,
763,"Orcutt, William Dana,",1904,teamred | random,uc2.ark+=13960=t7tm74c51,genrescorpus,Robert Cavelier,,1.1963985594237696,0.6137846392351916,,,
764,"Harper, Vincent.",1905,teamblack | anatscifi | stew,nyp.33433074850961,genrescorpus,The mortgage on the brain,,0.9885676353444461,0.6417578342295568,,,
765,"Gibbon, Perceval,",1905,teamblack | random,nyp.33433074857248,genrescorpus,Salvator,,1.5547801814375437,0.7918490349429576,,,
766,"Pain, Barry,",1905,det100 | teamblack | stew,nyp.33433081593646,genrescorpus,The memoirs of Constantin,,1.2231800766283525,0.7347094801223242,,,
767,"Dunsany, Edward John More",1905,teamblack | pbgothic | stew,uc1.32106001980371,genrescorpus,The gods of Peg__ÎÎna,,2.8627325208466967,1.2976662263320122,,,
768,"Ford, Douglas Morey.",1906,teamblack | locscifi | stew,dul1.ark+=13960=t1qf9cr59,genrescorpus,A time of terror,,1.1762555320377142,0.6708880550343965,,,
769,"Blackwood, Algernon,",1906,teamblack | pbgothic | stew,uc1.b3578940,genrescorpus,The empty house,,1.2281057411612066,0.7484457517213717,,,
770,"Chambers, Robert W.",1906,teamred | det100 | stew,nyp.33433074941562,genrescorpus,The tracer of lost person,,1.1651576306316134,0.6873075607252822,,,
771,"Buckingham, Emma May.",1906,teamred | locghost | stew,nyp.33433068179716,genrescorpus,Modern ghost stories,,1.3346424480445098,0.7726437385140457,,,
772,"Cullum, Ridgwell,",1906,teamblack | random,uc1.b3324205,genrescorpus,The night-riders;,,1.368238356956899,0.7782370344587539,,,
773,"Futrelle, Jacques,",1907,teamred | det100 | stew,wu.89004395398,genrescorpus,The thinking machine,,1.1551043038325595,0.6660189862876811,,,
774,"Freeman, R. Austin,",1907,det100 | teamblack,RedThumbMark,genrescorpus,The Red Thumb Mark,,0.8466563404943094,0.5726252004990198,,,
775,"Hope, Laura Lee.",1907,teamred | locdetmyst | juvenile | drop,nyp.33433082332010,genrescorpus,The Bobbsey twins at the ,,1.5447437011294527,0.7957518456158529,,,
776,"Murfree, Mary Noailles,",1907,teamred | random,mdp.39015063941135,genrescorpus,The windfall;,,1.0726692147660748,0.6097981019383679,,,
777,"Hewlett, Maurice,",1907,teamred | random,nyp.33433074870282,genrescorpus,The stooping lady,,1.5498363582267183,0.8310509816861904,,,
778,"Perrin, Alice,",1908,teamred | random,nyp.33433075766463,genrescorpus,The stronger claim,,1.3269230769230769,0.7117722524283707,,,
779,"Bodkin, M. McDonnell",1908,det100 | teamblack | stew,njp.32101066455278,genrescorpus,The quests of Paul Beck,,1.4012350327584908,0.7785527462946817,,,
780,"Harding, Ellison.",1908,teamblack | locscifi,uc2.ark+=13960=t10p0xs0f,genrescorpus,The woman who vowed,,1.0622190437270127,0.6257964525572585,,,
781,"Rinehart, Mary Roberts,",1908,teamred | det100 | locdetmyst,uc2.ark+=13960=t3707xt9q,genrescorpus,The circular staircase,,1.573996971990916,0.7850121195798546,,,
782,"Moore, Frank Frankfort,",1908,teamred | random,coo.31924013525971,genrescorpus,An amateur adventuress,,1.3252651385562777,0.7241853160581075,,,
783,"Egan, Maurice Francis,",1909,teamblack | random,uc2.ark+=13960=t9s17v81t,genrescorpus,The wiles of Sexton Magin,,1.5924851680949241,0.7640871525169046,,,
784,"Orczy, Emmuska Orczy,",1909,teamred | det100 | stew,uc2.ark+=13960=t4qj79t1j,genrescorpus,The man in the corner,,1.110442349528644,0.605126428818843,,,
785,"Hawthorne, Julian,",1909,det100 | teamblack | stew,uc2.ark+=13960=t0pr7n71q,genrescorpus,The lock and key library:,,1.1072945173162216,0.6641464989931993,,,
786,"Serviss, Garrett Putman,",1909,teamblack | anatscifi | locscifi,nyp.33433075746895,genrescorpus,A Columbus of space,,1.0423159293996012,0.6519499152210774,,,
787,"Post, Melville Davisson,",1909,det100 | teamblack,mdp.39015011950758,genrescorpus,"Randolph Mason, corrector",,0.9628930817610063,0.5824977689117539,,,
788,"Ayscough, John,",1909,teamblack | random,uc2.ark+=13960=t7hq41f5s,genrescorpus,A Roman tragedy and other,,1.3272418990203467,0.7312245477791458,,,
789,"Rinehart, Mary Roberts,",1909,det100 | teamblack,uc2.ark+=13960=t83j39v3z,genrescorpus,The man in lower ten,,1.5406810766721044,0.7885652642934197,,,
790,"Newbolt, Henry John,",1909,teamblack | random,uc2.ark+=13960=t40r9p16h,genrescorpus,The new June,,1.4565080255134226,0.7444017071500079,,,
791,"Palmer, Frederick,",1910,teamblack | random,nyp.33433076060080,genrescorpus,The big fellow,,1.3725158982511925,0.7985741811175338,,,
792,"Wharton, Edith,",1910,teamred | pbgothic,inu.30000011752437,genrescorpus,Tales of men and ghosts,,1.19904953390605,0.6811587442272706,,,
793,"Mason, A. E. W.",1910,teamred | det100,mdp.39015006963881,genrescorpus,At the Villa Rose,,1.487599565532223,0.751154505871487,,,
794,"Eggleston, George Cary,",1910,teamblack | random,nyp.33433074848668,genrescorpus,Westover of Wanalah;,,1.1303913167666382,0.7252158380470378,,,
795,"Orczy, Emmuska Orczy,",1910,det100 | teamblack,njp.32101068574530,genrescorpus,Lady Molly of Scotland Ya,,1.2044062051883717,0.6829923537921058,,,
796,"Leroux, Gaston,",1910,teamred | det100,uva.x001752097,genrescorpus,The mystery of the yellow,,1.108998825601879,0.6492488178607769,,,
797,"Roe, Clifford Griffith,",1910,teamred | random,nyp.33433075968796,genrescorpus,Panders and their white s,,1.3825457054156605,0.6875169239101002,,,
798,"Johnston, Mary,",1911,teamblack | random,uc1.$b807274,genrescorpus,The long roll,,1.6205974756104282,0.8560787069571328,,,
799,"Wells, Carolyn,",1911,teamred | det100 | stew,nyp.33433076073786,genrescorpus,The gold bag,,1.3381936701260828,0.6430379746835443,,,
800,"Reeve, Arthur B.",1911,det100 | teamblack,uc2.ark+=13960=t5j961w9x,genrescorpus,The poisoned pen,,1.0646805174441396,0.7040472985964238,,,
801,"Pearson, Edmund Lester,",1911,teamblack | random,uc2.ark+=13960=t3pv6dr2h,genrescorpus,The librarian at play,,1.3752055244985202,0.8044707429322814,,,
802,"Lummis, Charles Fletcher,",1911,teamred | random,uc2.ark+=13960=t3xs5jt7k,genrescorpus,The gold fish of Gran Chi,,1.835835196422868,0.9855863725704302,,,
803,"Chesterton, G. K.",1911,teamred | det100 | locdetmyst,uc1.32106001930137,genrescorpus,The innocence of Father B,,1.347020245223838,0.7955891140203162,,,
804,"Cowan, James,",1911,teamred | random,uc2.ark+=13960=t5v69m62h,genrescorpus,The adventures of Kimble ,,1.3058595373320405,0.74881003894418,,,
